Title,abstract,StoreId,ArticleType,Authors,coden,companies,copyright,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
"In Iowa, Bloomberg Says He'd Make Environment 'The Issue' of 2020 Race: [National Desk]",,2149565123,Newspapers,Trip Gabriel,," Democratic Socialists of America
813940 , Iowa Democratic Party
813940"," Copyright New York Times Company Dec 5, 2018", News," Dec 5, 2018",0362-4331, English, English, A.20," New York, N.Y.","Dec 5, 2018",New York Times,2018,https://search.proquest.com/docview/2149565123?accountid=14902, A.20," Coal industry , Coal-fired power plants , Presidential elections , Climate change , Trump, Donald J , Pittsburgh Pennsylvania , New York , Sanders, Bernard , Ohio , Des Moines Iowa , Clinton, Hillary Rodham , Biden, Joseph R Jr , Iowa",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=In+Iowa%2C+Bloomberg+Says+He%27d+Make+Environment+%27The+Issue%27+of+2020+Race%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-12-05&amp;volume=&amp;issue=&amp;spage=A.20&amp;au=Trip+Gabriel&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
E.P.A. Will Ease Path to New Coal Plants: [Business/Financial Desk],,2149562816,Newspapers,"Friedman, Lisa",," Harvard University
611310 , Twitter Inc
519130 , Group of Twenty
926110 , Environmental Protection Agency--EPA
924110 , American Coalition for Clean Coal Electricity
813312
813910"," Copyright New York Times Company Dec 5, 2018", News," Dec 5, 2018",0362-4331, English, English, B.3," New York, N.Y.","Dec 5, 2018",New York Times,2018,https://search.proquest.com/docview/2149562816?accountid=14902, B.3," Carbon sequestration , Emissions , Carbon dioxide , Coal industry , Coal-fired power plants , Paris Agreement , Industrial plant emissions , Climate change , Economic summit conferences , Natural gas , United States--US , Wheeler, Andrew , Poland , Perry, Rick",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=E.P.A.+Will+Ease+Path+to+New+Coal+Plants%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-12-05&amp;volume=&amp;issue=&amp;spage=B.3&amp;au=Friedman%2C+Lisa&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
How New Climate Talks May Give Paris Accords Some Teeth: [Foreign Desk],,2149562481,Newspapers,"Plumer, Brad",," Twitter Inc
519130"," Copyright New York Times Company Dec 5, 2018", News," Dec 5, 2018",0362-4331, English, English, A.8," New York, N.Y.","Dec 5, 2018",New York Times,2018,https://search.proquest.com/docview/2149562481?accountid=14902, A.8," Emissions , Developing countries--LDCs , Architects , Paris Agreement , Environmental policy , Leadership , Climate change , Coal , United States--US , India , Germany , Australia , China , Poland , Brazil , Indonesia , Europe , Obama, Barack",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=How+New+Climate+Talks+May+Give+Paris+Accords+Some+Teeth%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-12-05&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Plumer%2C+Brad&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Playing Host to Climate Conference, Poland Promotes Coal: [Foreign Desk]",,2149554988,Newspapers,"Berendt, Joanna",," European Commission
928120 , United Nations--UN
928120 , European Union
926110
928120"," Copyright New York Times Company Dec 5, 2018", News," Dec 5, 2018",0362-4331, English, English, A.8," New York, N.Y.","Dec 5, 2018",New York Times,2018,https://search.proquest.com/docview/2149554988?accountid=14902, A.8," Bands , Conventions , Emissions , Carbon , Coal mining , Presidents , Paris Agreement , Climate change , Trump, Donald J , Duda, Andrzej , Russia , United States--US , Poland , Europe",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Playing+Host+to+Climate+Conference%2C+Poland+Promotes+Coal%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-12-05&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Berendt%2C+Joanna&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
The American Citizen's Guide to Clean Air: [Style Desk],,2140437786,Newspapers,"Bowles, Nellie",,," Copyright New York Times Company Dec 2, 2018", News," Dec 2, 2018",0362-4331, English, English, ST.8," New York, N.Y.","Dec 2, 2018",New York Times,2018,https://search.proquest.com/docview/2140437786?accountid=14902, ST.8," Air pollution , Air cleanliness , Local government , Outdoor air quality , Environmental protection , Sensors , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=The+American+Citizen%27s+Guide+to+Clean+Air%3A+%5BStyle+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-12-02&amp;volume=&amp;issue=&amp;spage=ST.8&amp;au=Bowles%2C+Nellie&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Reality of Climate Change Undermines an Ambition for 'Energy Dominance': [National Desk],,2139437631,Newspapers,"Friedman, Lisa",," National Security Council
928110 , Environmental Protection Agency--EPA
924110 , House of Representatives-Science & Technology, Committee on
921120 , Hoover Institution on War Revolution & Peace
541720 , Columbia University
611310 , Consolidated Edison Inc
221122
221210 , Twitter Inc
519130 , Congress
921120"," Copyright New York Times Company Nov 30, 2018", News," Nov 30, 2018",0362-4331, English, English, A.10," New York, N.Y.","Nov 30, 2018",New York Times,2018,https://search.proquest.com/docview/2139437631?accountid=14902, A.10," Petroleum production , Petroleum refineries , Floods , Presidents , Environmental policy , Energy industry , Industrial plant emissions , Climate change , Nuclear power plants , Natural gas , Nuclear energy , Hurricanes , Fossil fuels , Infrastructure , Drilling , Coal , Trump, Donald J , Arctic region , Alaska , Louisiana , New Jersey , Puerto Rico , Zinke, Ryan , Perry, Rick , Gulf of Mexico , Obama, Barack , Texas , United States--US , New York , Wheeler, Andrew , Bordoff, Jason , Johnson, Eddie Bernice",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Reality+of+Climate+Change+Undermines+an+Ambition+for+%27Energy+Dominance%27%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-11-30&amp;volume=&amp;issue=&amp;spage=A.10&amp;au=Friedman%2C+Lisa&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Here to Help; One Thing You Can Do for the Environment: Hang on to Your Phone: [Science Desk],,2139436994,Newspapers,"Friedman, Lisa;Rosen, Julia;Plumer, Brad",," New York Times Co
511110
511120
515112
515120 , Massachusetts Institute of Technology
611310 , McMaster University
611310"," Copyright New York Times Company Nov 30, 2018", News," Nov 30, 2018",0362-4331, English, English, A.3," New York, N.Y.","Nov 30, 2018",New York Times,2018,https://search.proquest.com/docview/2139436994?accountid=14902, A.3," Solar energy , Emissions , Power , Clean technology , Carbon , Newsletters , Smartphones , Researchers , Research & development--R&D , Cost reduction , Climate change , Coal , Trump, Donald J , United States--US , New York , Massachusetts , Germany , South Asia , Australia , China , Sengupta, Somini , Japan",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Here+to+Help%3B+One+Thing+You+Can+Do+for+the+Environment%3A+Hang+on+to+Your+Phone%3A+%5BScience+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-11-30&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Friedman%2C+Lisa%3BRosen%2C+Julia%3BPlumer%2C+Brad&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Warning of Cascading Health Risks From the Rapidly Changing Climate: [National Desk],,2138968980,Newspapers,"Sengupta, Somini;Pierre-Louis, Kendra",," United Nations--UN
928120 , Twitter Inc
519130 , Environmental Protection Agency--EPA
924110 , University of Washington
611310 , World Health Organization
923120"," Copyright New York Times Company Nov 29, 2018", News," Nov 29, 2018",0362-4331, English, English, A.18," New York, N.Y.","Nov 29, 2018",New York Times,2018,https://search.proquest.com/docview/2138968980?accountid=14902, A.18," Agricultural production , Emissions , Climate change , Tropical diseases , Waterborne diseases , Southeast Asia , Texas , United States--US , India , Wales , South America , England , Africa , Florida , McCarthy, Gina , Europe",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Warning+of+Cascading+Health+Risks+From+the+Rapidly+Changing+Climate%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-11-29&amp;volume=&amp;issue=&amp;spage=A.18&amp;au=Sengupta%2C+Somini%3BPierre-Louis%2C+Kendra&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Brazil Backs Out of Holding Climate Change Meeting for U.N.: [Foreign Desk],,2138968948,Newspapers,"Londoño, Ernesto;Friedman, Lisa",," United Nations--UN
928120 , International Bank for Reconstruction & Development--World Bank
928120 , Group of Twenty
926110 , Brown University
611310 , United Nations Framework Convention on Climate Change
928120"," Copyright New York Times Company Nov 29, 2018", News," Nov 29, 2018",0362-4331, English, English, A.4," New York, N.Y.","Nov 29, 2018",New York Times,2018,https://search.proquest.com/docview/2138968948?accountid=14902, A.4," Emissions , Greenhouse effect , Climate change , Deforestation , Trump, Donald J , United States--US , New York , Germany , Latin America , Peru , Australia , China , Argentina , Bolsonaro, Jair , Poland , Brazil , Rio de Janeiro Brazil",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Brazil+Backs+Out+of+Holding+Climate+Change+Meeting+for+U.N.%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-11-29&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Londo%C3%B1o%2C+Ernesto%3BFriedman%2C+Lisa&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
The Depravity of Climate-Change Denial: [Op-Ed],,2137742880,Newspapers,"Krugman, Paul",," Republican Party
813940"," Copyright New York Times Company Nov 27, 2018"," Opinions , Commentary"," Nov 27, 2018",0362-4331, English, English, A.22," New York, N.Y.","Nov 27, 2018",New York Times,2018,https://search.proquest.com/docview/2137742880?accountid=14902, A.22," Cancer , Smoking , Science , Political campaigns , Global warming , Climate change , Trump, Donald J , United States--US , Whitaker, Matthew",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=The+Depravity+of+Climate-Change+Denial%3A+%5BOp-Ed%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-11-27&amp;volume=&amp;issue=&amp;spage=A.22&amp;au=Krugman%2C+Paul&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"From Very Beginning, Broad Effort to Loosen The Rules on Pollution: [National Desk]",,2137741845,Newspapers,"Davenport, Coral;Friedman, Lisa",," United Nations--UN
928120 , Twitter Inc
519130"," Copyright New York Times Company Nov 27, 2018", News," Nov 27, 2018",0362-4331, English, English, A.12," New York, N.Y.","Nov 27, 2018",New York Times,2018,https://search.proquest.com/docview/2137741845?accountid=14902, A.12," Emissions , Energy efficiency , Greenhouse effect , Climate change , Trump, Donald J , United States--US , India , Detroit Michigan , Australia , China , California , Bolsonaro, Jair , Poland , Brazil , Japan , Obama, Barack",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=From+Very+Beginning%2C+Broad+Effort+to+Loosen+The+Rules+on+Pollution%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-11-27&amp;volume=&amp;issue=&amp;spage=A.12&amp;au=Davenport%2C+Coral%3BFriedman%2C+Lisa&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Is Exxon Conning Its Investors?: [Editorial],,2137342260,Newspapers,,," Exxon Mobil Corp
211111
447110"," Copyright New York Times Company Nov 26, 2018"," Opinions , Editorial"," Nov 26, 2018",0362-4331, English, English, A.22," New York, N.Y.","Nov 26, 2018",New York Times,2018,https://search.proquest.com/docview/2137342260?accountid=14902, A.22," Oil reserves , Regulation , Fossil fuels , Climate change , Natural gas reserves , Editorials , Shareholder relations , Petroleum industry , Court hearings & proceedings , Investors , Litigation , Fraud , New York , Schneiderman, Eric , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Is+Exxon+Conning+Its+Investors%3F%3A+%5BEditorial%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-11-26&amp;volume=&amp;issue=&amp;spage=A.22&amp;au=&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
White House Mutes Alarm Over Climate: [News Analysis],,2137342202,Newspapers,"Davenport, Coral",," Environmental Protection Agency--EPA
924110"," Copyright New York Times Company Nov 26, 2018", News," Nov 26, 2018",0362-4331, English, English, A.1," New York, N.Y.","Nov 26, 2018",New York Times,2018,https://search.proquest.com/docview/2137342202?accountid=14902, A.1," Scientists , Politics , Presidents , Political appointments , Environmental protection , Infrastructure , Environmental policy , Climate science , Climate change , Research , Scientific method , Environmental regulations , Global warming , Environmental monitoring , Trump, Donald J , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=White+House+Mutes+Alarm+Over+Climate%3A+%5BNews+Analysis%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-11-26&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Davenport%2C+Coral&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Coal Endangers A Planet Unable To Stop Using It: [Foreign Desk],,2137201426,Newspapers,"Sengupta, Somini",," International Energy Agency
541720
926130
928120"," Copyright New York Times Company Nov 25, 2018", News," Nov 25, 2018",0362-4331, English, English, A.1," New York, N.Y.","Nov 25, 2018",New York Times,2018,https://search.proquest.com/docview/2137201426?accountid=14902, A.1," Mines , Wind power , Consumption , Electricity , Electricity distribution , Economic impact , Global warming , Coal mining , Environmental impact , Energy , Coal-fired power plants , Climate change , Public sector , United States--US , India , Vietnam , China , Asia , Japan",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Coal+Endangers+A+Planet+Unable+To+Stop+Using+It%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-11-25&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Sengupta%2C+Somini&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Here to Help: [Science Desk],,2137086958,Newspapers,"Schwartz, John;Pierre-Louis, Kendra",," New York Times Co
511110
511120
515112
515120 , United Nations--UN
928120 , Environmental Protection Agency--EPA
924110 , National Audubon Society
813312
813990 , National Wildlife Federation
813312 , McGill University
611310"," Copyright New York Times Company Nov 24, 2018", News," Nov 24, 2018",0362-4331, English, English, A.3," New York, N.Y.","Nov 24, 2018",New York Times,2018,https://search.proquest.com/docview/2137086958?accountid=14902, A.3," Thanksgiving , Food , Greenhouse gases , Emissions , Carbon , Newsletters , Wildfowl , Poultry , Greenhouse effect , Climate change , Vegetarianism , Wildlife conservation , Trump, Donald J , Montreal Quebec Canada , United States--US , New York , Wheeler, Andrew , California",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Here+to+Help%3A+%5BScience+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-11-24&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Schwartz%2C+John%3BPierre-Louis%2C+Kendra&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
U.S. Climate Study Has Grim Warning of Economic Risks: [National Desk],,2137086643,Newspapers,"Davenport, Coral;Pierre-Louis, Kendra",,," Copyright New York Times Company Nov 24, 2018", News," Nov 24, 2018",0362-4331, English, English, A.1," New York, N.Y.","Nov 24, 2018",New York Times,2018,https://search.proquest.com/docview/2137086643?accountid=14902, A.1," Emissions , Floods , Greenhouse effect , Climate change , Economic forecasts , Global warming , Environmental impact , Environmental policy , Deregulation , Environmental regulations , Economic impact , United States--US , Trump, Donald J",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=U.S.+Climate+Study+Has+Grim+Warning+of+Economic+Risks%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-11-24&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Davenport%2C+Coral%3BPierre-Louis%2C+Kendra&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
