Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
GOP loosens government grip on land: 'Energy dominance' policy wants areas open to development,,1927723368,Newspapers,"Sullivan, Bartholomew D",," Republican Party
813940 , Congress
921120 , Bureau of Land Management
924120", (Copyright (c) 2017 USA Today. All Rights Reserved.), News," Aug 11, 2017",0734-7456, English, English, A.5," McLean, Va.","Aug 11, 2017",USA TODAY,2017,https://search.proquest.com/docview/1927723368?accountid=14902, A.5," Hearings & confirmations , Natural resources , Public lands , Committees , Presidents , Energy industry , National parks , Litigation , Executives , Montana , United States--US , Western states , Mulvaney, John (Mick) , Chaffetz, Jason , Utah , Mulvaney, Mick",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=GOP+loosens+government+grip+on+land%3A+%27Energy+dominance%27+policy+wants+areas+open+to+development&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2017-08-11&amp;volume=&amp;issue=&amp;spage=A.5&amp;au=Sullivan%2C+Bartholomew+D&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Wildfires a harbinger of global warming,,1920075717,Newspapers,,,, (Copyright (c) 2017 USA Today. All Rights Reserved.), News," Jul 19, 2017",0734-7456, English, English, A.6," McLean, Va.","Jul 19, 2017",USA TODAY,2017,https://search.proquest.com/docview/1920075717?accountid=14902, A.6," Global warming , Climate change , California , Los Angeles California , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Wildfires+a+harbinger+of+global+warming&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2017-07-19&amp;volume=&amp;issue=&amp;spage=A.6&amp;au=&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"127 million Americans are breathing bad air: Pollen, smog levels a 'double whammy'",,1917814586,Newspapers,"Rice, Doyle",,, (Copyright (c) 2017 USA Today. All Rights Reserved.), News," Jul 12, 2017",0734-7456, English, English, A.2," McLean, Va.","Jul 12, 2017",USA TODAY,2017,https://search.proquest.com/docview/1917814586?accountid=14902, A.2," Councils , Air pollution , Pollen , Climate change , Power plants , Smog , New Hampshire , Indiana , Connecticut , Wisconsin , New York , United States--US , Massachusetts , Ohio , Arizona , Illinois , Kansas , Washington DC , Pennsylvania , Michigan , Rhode Island , Delaware , Utah",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=127+million+Americans+are+breathing+bad+air%3A+Pollen%2C+smog+levels+a+%27double+whammy%27&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2017-07-12&amp;volume=&amp;issue=&amp;spage=A.2&amp;au=Rice%2C+Doyle&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Trump visits Poland and not everyone is happy about it,,1916100723,Newspapers,Kim Hjelmgaard,," North Atlantic Treaty Organization--NATO
928120 , Group of Twenty
926110", (Copyright (c) 2017 USA Today. All Rights Reserved.), News," Jul 6, 2017",0734-7456, English, English, A.4," McLean, Va.","Jul 6, 2017",USA TODAY,2017,https://search.proquest.com/docview/1916100723?accountid=14902, A.4," Alliances , Foreign policy , Duda, Andrzej , Poland , United States--US , France , Germany , United Kingdom--UK , Europe , Trump, Donald J",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Trump+visits+Poland+and+not+everyone+is+happy+about+it&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2017-07-06&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Kim+Hjelmgaard&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
How Trump should celebrate Energy Week,,1914435349,Newspapers,"Nordhaus, Ted",," Partnership for a New Generation of Vehicles
813920 , Advanced Research Projects Agency-Energy
926130", (Copyright (c) 2017 USA Today. All Rights Reserved.), News," Jun 29, 2017",0734-7456, English, English, A.7," McLean, Va.","Jun 29, 2017",USA TODAY,2017,https://search.proquest.com/docview/1914435349?accountid=14902, A.7," Innovations , Budgets , Research & development--R&D , Decades , United States--US , Obama, Barack , Trump, Donald J",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=How+Trump+should+celebrate+Energy+Week&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2017-06-29&amp;volume=&amp;issue=&amp;spage=A.7&amp;au=Nordhaus%2C+Ted&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Trump had the U.S. take a step back as a leader,,1905782414,Newspapers,,," North Atlantic Treaty Organization--NATO
928120", (Copyright (c) 2017 USA Today. All Rights Reserved.), News," Jun 5, 2017",0734-7456, English, English, A.6," McLean, Va.","Jun 5, 2017",USA TODAY,2017,https://search.proquest.com/docview/1905782414?accountid=14902, A.6," Presidents , Alternative energy , Paris Agreement , Leadership , Climate change , Coal , China , Florida , Netherlands , United States--US , Denmark , Trump, Donald J",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Trump+had+the+U.S.+take+a+step+back+as+a+leader&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2017-06-05&amp;volume=&amp;issue=&amp;spage=A.6&amp;au=&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Trump's Paris pullout endangers the planet,,1904954009,Newspapers,,," Congress
921120 , Environmental Protection Agency--EPA
924110", (Copyright (c) 2017 USA Today. All Rights Reserved.)," Opinions , Editorial"," Jun 2, 2017",0734-7456, English, English, A.7," McLean, Va.","Jun 2, 2017",USA TODAY,2017,https://search.proquest.com/docview/1904954009?accountid=14902, A.7," Presidents , Paris Agreement , Greenhouse effect , Climate change , Editorials , Emissions , Environmental policy , United States--US , Trump, Donald J", EDITORIAL,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Trump%27s+Paris+pullout+endangers+the+planet&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2017-06-02&amp;volume=&amp;issue=&amp;spage=A.7&amp;au=&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Out of pact, u.s. has rough road ahead: Paris exit jeopardizes ability to negotiate, experts warn",,1904751841,Newspapers,"Marco della Cava;Swartz, Jon;Davidson, Paul;Bomey, Nathan",,, (Copyright (c) 2017 USA Today. All Rights Reserved.), News," Jun 2, 2017",0734-7456, English, English, B.1," McLean, Va.","Jun 2, 2017",USA TODAY,2017,https://search.proquest.com/docview/1904751841?accountid=14902, B.1," Renewable resources , Environmental policy , Clean technology , Climate change , Economic impact , Coal industry , Paris Agreement , Trump, Donald J , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Out+of+pact%2C+u.s.+has+rough+road+ahead%3A+Paris+exit+jeopardizes+ability+to+negotiate%2C+experts+warn&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2017-06-02&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Marco+della+Cava%3BSwartz%2C+Jon%3BDavidson%2C+Paul%3BBomey%2C+Nathan&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Trump says it plainly: 'We're getting out': In rejecting climate accord, he declares America comes first -- unless he can renegotiate",,1904751370,Newspapers,"Korte, Gregory",,, (Copyright (c) 2017 USA Today. All Rights Reserved.), News," Jun 2, 2017",0734-7456, English, English, A.1," McLean, Va.","Jun 2, 2017",USA TODAY,2017,https://search.proquest.com/docview/1904751370?accountid=14902, A.1," Emissions trading , Agreements , Presidents , Greenhouse gases , International , Environmental policy , Climate change , Industrial plant emissions , Global warming , Paris Agreement , Trump, Donald J , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Trump+says+it+plainly%3A+%27We%27re+getting+out%27%3A+In+rejecting+climate+accord%2C+he+declares+America+comes+first+--+unless+he+can+renegotiate&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2017-06-02&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Korte%2C+Gregory&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Climate change could foul up precipitation: Study warns of redistributed rain around the world,,1904158162,Newspapers,"Rice, Doyle",," National Aeronautics & Space Administration--NASA
927110 , University of Maine
611310", (Copyright (c) 2017 USA Today. All Rights Reserved.), News," Jun 1, 2017",0734-7456, English, English, A.4," McLean, Va.","Jun 1, 2017",USA TODAY,2017,https://search.proquest.com/docview/1904158162?accountid=14902, A.4," Precipitation , Studies , Climate change , Rain , Wisconsin , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Climate+change+could+foul+up+precipitation%3A+Study+warns+of+redistributed+rain+around+the+world&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2017-06-01&amp;volume=&amp;issue=&amp;spage=A.4&amp;au=Rice%2C+Doyle&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"Plenty of tech jobs, but ... few workers who have the chops: By 2020, there will be 1.4M more software development jobs than qualified applicants",,1882653379,Newspapers,"Swartz, Jon",," DeVry University
611310", (Copyright (c) 2017 USA Today. All Rights Reserved.), News," Mar 31, 2017",0734-7456, English, English, B.1," McLean, Va.","Mar 31, 2017",USA TODAY,2017,https://search.proquest.com/docview/1882653379?accountid=14902, B.1," Economic conditions , Professionals , Labor market , Job creation , Shortages , High tech industries , Skills , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Plenty+of+tech+jobs%2C+but+...+few+workers+who+have+the+chops%3A+By+2020%2C+there+will+be+1.4M+more+software+development+jobs+than+qualified+applicants&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2017-03-31&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Swartz%2C+Jon&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
How Trump's energy order affects You: Biggest factors shaping U.S. industry are market forces -- and that's not changing anytime soon,,1882050990,Newspapers,"Bomey, Nathan",,, (Copyright (c) 2017 USA Today. All Rights Reserved.), News," Mar 29, 2017",0734-7456, English, English, B.1," McLean, Va.","Mar 29, 2017",USA TODAY,2017,https://search.proquest.com/docview/1882050990?accountid=14902, B.1," Petroleum production , Electricity , Alternative energy sources , Energy industry , Gasoline prices , Coal , Energy economics , Natural gas , Coal industry , Energy policy , Power plants , United States--US , Trump, Donald J",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=How+Trump%27s+energy+order+affects+You%3A+Biggest+factors+shaping+U.S.+industry+are+market+forces+--+and+that%27s+not+changing+anytime+soon&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2017-03-29&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Bomey%2C+Nathan&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Energy order takes focus off climate: Environmentalists protest president's rejection of Obama-era initiatives,,1881847777,Newspapers,"Korte, Gregory",," Environmental Protection Agency--EPA
924110", (Copyright (c) 2017 USA Today. All Rights Reserved.), News," Mar 29, 2017",0734-7456, English, English, A.1," McLean, Va.","Mar 29, 2017",USA TODAY,2017,https://search.proquest.com/docview/1881847777?accountid=14902, A.1," Presidents , Executive orders , Climate change , Coal mining , Greenhouse gases , Emissions , Environmental policy , Energy policy , Environmental regulations , Regulatory reform , Trump, Donald J , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Energy+order+takes+focus+off+climate%3A+Environmentalists+protest+president%27s+rejection+of+Obama-era+initiatives&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2017-03-29&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Korte%2C+Gregory&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Here are 10 Obama environmental policies Trump wants to scrap: President gets ball rolling with latest executive order,,1881847741,Newspapers,"Korte, Gregory",," Environmental Protection Agency--EPA
924110 , Department of Defense
928110 , Council on Environmental Quality
926130", (Copyright (c) 2017 USA Today. All Rights Reserved.), News," Mar 29, 2017",0734-7456, English, English, A.2," McLean, Va.","Mar 29, 2017",USA TODAY,2017,https://search.proquest.com/docview/1881847741?accountid=14902, A.2," Regulation , Greenhouse gases , National security , Emissions , Hydraulic fracturing , Executive orders , Environmental policy , Greenhouse effect , Industrial plant emissions , Climate change , Power plants , United States--US , Trump, Donald J",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Here+are+10+Obama+environmental+policies+Trump+wants+to+scrap%3A+President+gets+ball+rolling+with+latest+executive+order&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2017-03-29&amp;volume=&amp;issue=&amp;spage=A.2&amp;au=Korte%2C+Gregory&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"As globe warms, Trump rolls back environmental progress","According to news reports, Trump plans to lift a moratorium on federal coal leasing; dump regulations on oil industry methane pollution, a strong, if relatively short-lived greenhouse pollutant; and slash Environmental Protection Agency staffing and funding. Redrafting the fuel economy standards and Obama's Clean Power Plan would require a lengthy regulatory process followed almost certainly by legal challenges. Shortly after Trump was elected, the president told The New York Times reporters and editors he had...",1877958364,Newspapers,,," National Aeronautics & Space Administration--NASA
927110 , Environmental Protection Agency--EPA
924110", (Copyright (c) 2017 USA Today. All Rights Reserved.)," Opinions , Editorial"," Mar 16, 2017",0734-7456, English, English, A.7," McLean, Va.","Mar 16, 2017",USA TODAY,2017,https://search.proquest.com/docview/1877958364?accountid=14902, A.7," Presidents , Energy efficiency , Gases , Paris Agreement , Carbon , Greenhouse effect , Industrial plant emissions , Climate change , Editorials , Global warming , Environmental protection , Environmental policy , United States--US , Trump, Donald J", EDITORIAL,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=As+globe+warms%2C+Trump+rolls+back+environmental+progress&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2017-03-16&amp;volume=&amp;issue=&amp;spage=A.7&amp;au=&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"To combat global warming, listen to these GOP elders","Maybe it was just a coincidence, but the high temperature in Washington hit a record-shattering 74 degrees on Wednesday, the day a bevy of Republican elder statesmen pitched White House officials on an appealing plan to combat global warming.Taxing fossil fuels where they enter the economy -- at the refinery, the mining operation or the port -- provides a powerful economic incentive to reduce carbon emissions.",1867035781,Newspapers,,," Republican Party
813940", (Copyright (c) 2017 USA Today. All Rights Reserved.), News," Feb 10, 2017",0734-7456, English, English, A.9," McLean, Va.","Feb 10, 2017",USA TODAY,2017,https://search.proquest.com/docview/1867035781?accountid=14902, A.9," US exports , Clean technology , Carbon , Climate change , Environmental tax , Paulson, Henry M , United States--US , Gore, Albert Jr , Tillerson, Rex W",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=To+combat+global+warming%2C+listen+to+these+GOP+elders&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2017-02-10&amp;volume=&amp;issue=&amp;spage=A.9&amp;au=&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Musk's dance with Trump: Many wonder what he stands to gain from 'weird' bromance,"In attending President Trump's first business advisory council meeting, the South African-born, self-made billionaire who is bent on saving the world from global warming will have become a counselor to a New York real estate mogul-turned-president who is eager to bring back the age of coal. In particular, Musk would appear to be on the brink of bringing sleek electric cars to the masses with his entry-level Model 3 sedan, whose success is key to Tesla becoming profitable and justifying the steep run in its shares. What's more, if anything happened to today's federal tax incentives on electric cars, Musk could find that his wares cost $7,500 more overnight, no small matter on the $35,000 Model 3. [...]another potential pothole looms for Musk, one that's already dinged another tech company in talks with the White House. Musk is on Friday's Strategy and Policy Forum council along with CEOs from Pepsi, General Motors and JP MorganChase, and he's part of a group focused on manufacturing -- there exists the potential brand blowback that Uber experienced this week. Musk biographer Vance says that despite the liberal nature of Tesla's green energy agenda, the boss ultimately knows that reaching his business goals --...",1871521851,Newspapers,Marco della Cava,," Space Exploration Technologies Corp
336414 , Uber Technologies Inc
511210
518210 , Tesla Motors Inc
336999", (Copyright (c) 2017 USA Today. All Rights Reserved.), News," Feb 3, 2017",0734-7456, English, English, B.1," McLean, Va.","Feb 3, 2017",USA TODAY,2017,https://search.proquest.com/docview/1871521851?accountid=14902, B.1," Bans , Chief executive officers , Electric vehicles , Presidents , Energy industry , Immigration policy , Business government relations , Politics , Global warming , United States--US , Trump, Donald J , Musk, Elon",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anorthcentralnews&amp;atitle=Musk%27s+dance+with+Trump%3A+Many+wonder+what+he+stands+to+gain+from+%27weird%27+bromance&amp;title=USA+TODAY&amp;issn=07347456&amp;date=2017-02-03&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Marco+della+Cava&amp;isbn=&amp;jtitle=USA+TODAY&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
